Time,wfv_1,wfv_2,wfv_3,Hour,Day,Month
2022-04-05 16:15:00,26.46581195,22.42116119,23.91112699,16,5,4
2022-04-05 16:30:00,26.46715091,22.23213625,23.91254776,16,5,4
2022-04-05 16:45:00,26.22548334,22.38873565,23.91538915,16,5,4
2022-04-05 17:00:00,26.27795683,22.23657671,23.6545971,17,5,4
2022-04-05 17:15:00,26.27930149,22.3916845,23.72458684,17,5,4
2022-04-05 17:30:00,26.27930149,22.4623924,23.88127966,17,5,4
2022-04-05 17:45:00,26.2806461,22.4623924,23.62170408,17,5,4
2022-04-05 18:00:00,26.2806461,22.20548317,23.62170408,18,5,4
2022-04-05 18:15:00,26.33305416,22.20696436,23.62170408,18,5,4
2022-04-05 18:30:00,26.08929949,22.20696436,23.69174918,18,5,4
2022-04-05 18:45:00,26.24028987,22.27947586,23.69174918,18,5,4
2022-04-05 19:00:00,26.0920003,22.28095432,23.69317745,19,5,4
2022-04-05 19:15:00,26.24298144,22.28095432,23.69460566,19,5,4
2022-04-05 19:30:00,26.29408999,22.0184133,23.43098329,19,5,4
2022-04-05 19:45:00,26.29408999,22.01990143,23.43242057,19,5,4
2022-04-05 20:00:00,26.29408999,22.09275209,23.50135106,20,5,4
2022-04-05 20:15:00,26.05282243,22.09275209,23.65888557,20,5,4
2022-04-05 20:30:00,26.05282243,22.09423746,23.65888557,20,5,4
2022-04-05 20:45:00,26.05282243,22.24841554,23.72458684,20,5,4
2022-04-05 21:00:00,26.05282243,22.24841554,23.46402797,21,5,4
2022-04-05 21:15:00,26.10550182,22.31789825,23.46402797,21,5,4
2022-04-05 21:30:00,26.10415185,22.05857342,23.46402797,21,5,4
2022-04-05 21:45:00,26.10415185,22.05857342,23.46402797,21,5,4
2022-04-05 22:00:00,26.10415185,22.05857342,23.53290588,22,5,4
2022-04-05 22:15:00,26.10550182,22.05857342,23.5314721,22,5,4
2022-04-05 22:30:00,25.91203442,22.12838568,23.4625918,22,5,4
2022-04-05 22:45:00,25.91203442,22.12838568,23.53003826,22,5,4
2022-04-05 23:00:00,25.91203442,22.12838568,23.52860437,23,5,4
2022-04-05 23:15:00,26.06093106,22.12690158,23.33457178,23,5,4
2022-04-05 23:30:00,26.06093106,22.12690158,23.33457178,23,5,4
2022-04-05 23:45:00,26.10955146,21.93648039,23.4022273,23,5,4
2022-04-06 00:00:00,26.10955146,21.93648039,23.40078898,0,6,4
2022-04-06 00:15:00,26.10955146,21.93648039,23.13672672,0,6,4
2022-04-06 00:30:00,25.86726665,21.93498914,23.3993506,0,6,4
2022-04-06 00:45:00,25.86590934,21.93498914,23.13527909,0,6,4
2022-04-06 01:00:00,25.91745771,21.93349784,23.39791217,1,6,4
2022-04-06 01:15:00,25.91745771,22.00352892,23.24082231,1,6,4
2022-04-06 01:30:00,25.91610195,22.00204017,23.23937834,1,6,4
2022-04-06 01:45:00,25.91610195,21.89619705,23.16711519,1,6,4
2022-04-06 02:00:00,25.91474615,21.74064909,23.36337492,2,6,4
2022-04-06 02:15:00,25.96623713,21.73915047,23.16566863,2,6,4
2022-04-06 02:30:00,25.96352859,21.81102026,23.16566863,2,6,4
2022-04-06 02:45:00,25.72179455,21.81102026,23.16422202,2,6,4
2022-04-06 03:00:00,25.72043271,21.8095243,23.23360196,3,6,4
2022-04-06 03:15:00,25.72043271,21.80802828,23.23215774,3,6,4
2022-04-06 03:30:00,25.71907083,21.80653221,23.29998143,3,6,4
2022-04-06 03:45:00,25.77079253,22.02882906,23.23071346,3,6,4
2022-04-06 04:00:00,25.77079253,21.61607053,23.22926914,4,6,4
2022-04-06 04:15:00,25.76943222,21.77060952,23.22782477,4,6,4
2022-04-06 04:30:00,25.52251375,21.76911204,23.2956556,4,6,4
2022-04-06 04:45:00,25.76671146,21.61306379,23.03091509,4,6,4
2022-04-06 05:00:00,25.52114566,21.87230619,23.02946372,5,6,4
2022-04-06 05:15:00,25.81565909,21.7676145,23.0990717,5,6,4
2022-04-06 05:30:00,25.57446929,21.68366178,23.09762274,5,6,4
2022-04-06 05:45:00,25.57446929,21.68216101,23.09617372,5,6,4
2022-04-06 06:00:00,25.57310283,21.83494797,23.09472466,6,6,4
2022-04-06 06:15:00,25.57036979,21.68066018,23.09327555,6,6,4
2022-04-06 06:30:00,25.57036979,21.67915929,22.89862865,6,6,4
2022-04-06 06:45:00,25.56900321,21.67765834,22.89862865,6,6,4
2022-04-06 07:00:00,25.62226821,21.67615734,22.96700588,7,6,4
2022-04-06 07:15:00,25.37588278,21.67615734,22.96555224,7,6,4
2022-04-06 07:30:00,25.37451005,21.74664299,22.96555224,7,6,4
2022-04-06 07:45:00,25.52388179,21.74664299,22.89134773,7,6,4
2022-04-06 08:00:00,25.37313728,21.7451446,22.89134773,8,6,4
2022-04-06 08:15:00,25.42527196,21.48355685,22.961191,8,6,4
2022-04-06 08:30:00,25.42527196,21.48204845,22.95973715,8,6,4
2022-04-06 08:45:00,25.42390079,21.48204845,22.95828325,8,6,4
2022-04-06 09:00:00,25.42252959,21.48053999,22.76445106,9,6,4
2022-04-06 09:15:00,25.57173634,21.48053999,22.92046362,9,6,4
2022-04-06 09:30:00,25.17362255,21.48053999,22.8345119,9,6,4
2022-04-06 09:45:00,25.42115834,21.47903148,22.83305353,9,6,4
2022-04-06 10:00:00,25.17224338,21.55288088,22.83305353,10,6,4
2022-04-06 10:15:00,25.22875329,21.55137513,22.98880434,10,6,4
2022-04-06 10:30:00,25.3786281,21.55137513,22.83159511,10,6,4
2022-04-06 10:45:00,25.3786281,21.55137513,22.83159511,10,6,4
2022-04-06 11:00:00,25.3786281,21.55137513,22.98735147,11,6,4
2022-04-06 11:15:00,25.37725546,21.55137513,22.83159511,11,6,4
2022-04-06 11:30:00,25.3786281,21.55137513,22.76152924,11,6,4
2022-04-06 11:45:00,25.3786281,21.55288088,22.98880434,11,6,4
2022-04-06 12:00:00,25.3786281,21.55288088,22.72645099,12,6,4
2022-04-06 12:15:00,25.18741185,21.28849397,22.79803693,12,6,4
2022-04-06 12:30:00,25.28518924,21.29000982,22.76445106,12,6,4
2022-04-06 12:45:00,25.43486887,21.29000982,22.99170992,12,6,4
2022-04-06 13:00:00,25.43623968,21.29152561,22.80241565,13,6,4
2022-04-06 13:15:00,25.13498902,21.44884903,22.80241565,13,6,4
2022-04-06 13:30:00,25.19430484,21.36875335,22.73229947,13,6,4
2022-04-06 13:45:00,25.19568331,21.52426182,22.80533454,13,6,4
2022-04-06 14:00:00,25.19706173,21.5257686,22.8067939,14,6,4
2022-04-06 14:15:00,25.19844011,21.528782,22.80971248,14,6,4
2022-04-06 14:30:00,25.20119674,21.528782,22.81117169,14,6,4
2022-04-06 14:45:00,25.20257498,21.53179517,22.74107061,14,6,4
2022-04-06 15:00:00,25.20395318,21.2687826,22.74253228,15,6,4
2022-04-06 15:15:00,25.20670945,21.27181576,22.7439939,15,6,4
2022-04-06 15:30:00,25.35940719,21.27333226,22.74691698,15,6,4
2022-04-06 15:45:00,25.21084353,21.27484869,22.55354051,15,6,4
2022-04-06 16:00:00,25.36215355,21.27788139,22.75130121,16,6,4
2022-04-06 16:15:00,25.21497721,21.51069817,22.71621413,16,6,4
2022-04-06 16:30:00,25.36627278,21.51069817,22.71913921,16,6,4
2022-04-06 16:45:00,25.17638077,21.51371272,22.71913921,16,6,4
2022-04-06 17:00:00,25.12118292,21.5152199,22.72206408,17,6,4
2022-04-06 17:15:00,25.1791388,21.51672703,22.72352643,17,6,4
2022-04-06 17:30:00,25.18051775,21.25513044,22.72645099,17,6,4
2022-04-06 17:45:00,25.18189666,21.25664758,22.72791319,17,6,4
2022-04-06 18:00:00,25.18327553,21.25968169,22.72937533,18,6,4
2022-04-06 18:15:00,24.99257337,21.26119865,22.73083743,18,6,4
2022-04-06 18:30:00,25.08803019,21.33697211,22.62250005,18,6,4
2022-04-06 18:45:00,25.14603071,21.33848608,22.69719596,18,6,4
2022-04-06 19:00:00,25.14741072,21.34,22.69865921,19,6,4
2022-04-06 19:15:00,25.14741072,21.07416901,22.43,19,6,4
2022-04-06 19:30:00,25.15017062,21.34151386,22.43147295,19,6,4
2022-04-06 19:45:00,25.15017062,21.23388429,22.50799216,19,6,4
2022-04-06 20:00:00,25.15155049,21.07569319,22.66791984,20,6,4
2022-04-06 20:15:00,25.20670945,21.30971053,22.50946226,20,6,4
2022-04-06 20:30:00,25.15293033,21.31122556,22.66938415,20,6,4
2022-04-06 20:45:00,24.96070718,21.31122556,22.66938415,20,6,4
2022-04-06 21:00:00,25.20946555,21.04367279,22.66938415,21,6,4
2022-04-06 21:15:00,24.96209316,21.04519816,22.47416501,21,6,4
2022-04-06 21:30:00,24.96209316,21.04519816,22.47416501,21,6,4
2022-04-06 21:45:00,24.96209316,21.1229134,22.47416501,21,6,4
2022-04-06 22:00:00,24.96347909,21.1229134,22.47416501,22,6,4
2022-04-06 22:15:00,24.96347909,21.1229134,22.47416501,22,6,4
2022-04-06 22:30:00,25.02026386,21.1229134,22.47416501,22,6,4
2022-04-06 22:45:00,24.96347909,21.12139106,22.27799734,22,6,4
2022-04-06 23:00:00,25.02026386,21.12139106,22.54766619,23,6,4
2022-04-06 23:15:00,25.02026386,20.9306285,22.39758157,23,6,4
2022-04-06 23:30:00,24.92326879,20.9306285,22.39758157,23,6,4
2022-04-06 23:45:00,24.7690103,20.9306285,22.35185673,23,6,4
2022-04-07 00:00:00,24.7690103,20.92909862,22.35185673,0,7,4
2022-04-07 00:15:00,24.98010681,20.92909862,22.15509006,0,7,4
2022-04-07 00:30:00,24.92326879,20.92756869,22.15509006,0,7,4
2022-04-07 00:45:00,24.97872141,21.00551889,22.15360695,0,7,4
2022-04-07 01:00:00,24.97872141,21.00551889,22.15360695,1,7,4
2022-04-07 01:15:00,24.97872141,21.00399195,22.38726114,1,7,4
2022-04-07 01:30:00,24.97872141,20.73431156,22.11651134,1,7,4
2022-04-07 01:45:00,24.97872141,20.73277391,21.95437103,1,7,4
2022-04-07 02:00:00,24.78710543,21.07874139,22.11651134,2,7,4
2022-04-07 02:15:00,24.72582938,20.8126509,22.19066824,2,7,4
2022-04-07 02:30:00,24.78432206,20.81111636,22.19066824,2,7,4
2022-04-07 02:45:00,24.78432206,20.81111636,22.18918645,2,7,4
2022-04-07 03:00:00,24.78432206,20.81111636,22.18918645,3,7,4
2022-04-07 03:15:00,24.78293031,20.96885591,22.1877046,3,7,4
2022-04-07 03:30:00,24.78293031,21.04367279,22.26173004,3,7,4
2022-04-07 03:45:00,24.84134485,20.80958176,21.99161742,3,7,4
2022-04-07 04:00:00,24.78293031,20.88776908,22.1031485,4,7,4
2022-04-07 04:15:00,24.58903329,21.04214735,22.10166347,4,7,4
2022-04-07 04:30:00,24.83995496,20.7758051,21.82896739,4,7,4
2022-04-07 04:45:00,24.83995496,20.61419024,21.90515243,4,7,4
2022-04-07 05:00:00,24.58763514,20.61419024,21.90515243,5,7,4
2022-04-07 05:15:00,24.83856502,20.8509947,21.90515243,5,7,4
2022-04-07 05:30:00,24.58763514,20.8509947,21.90366001,5,7,4
2022-04-07 05:45:00,24.64631782,20.8509947,21.90366001,5,7,4
2022-04-07 06:00:00,24.64492155,20.8509947,21.90216753,6,7,4
2022-04-07 06:15:00,24.64492155,20.84946167,21.90216753,6,7,4
2022-04-07 06:30:00,24.64492155,20.57869826,21.90067499,6,7,4
2022-04-07 06:45:00,24.64352524,20.57869826,21.90067499,6,7,4
2022-04-07 07:00:00,24.64352524,20.84792859,21.8991824,7,7,4
2022-04-07 07:15:00,24.64352524,20.65735377,21.8991824,7,7,4
2022-04-07 07:30:00,24.44898995,20.65735377,21.97374349,7,7,4
2022-04-07 07:45:00,24.38862873,20.65581305,21.89768976,7,7,4
2022-04-07 08:00:00,24.44898995,20.65581305,21.97374349,8,7,4
2022-04-07 08:15:00,24.44758718,20.65427227,21.70016654,8,7,4
2022-04-07 08:30:00,24.44758718,20.65427227,21.70016654,8,7,4
2022-04-07 08:45:00,24.44758718,20.73277391,21.70016654,8,7,4
2022-04-07 09:00:00,24.44758718,20.7312362,21.7765989,9,7,4
2022-04-07 09:15:00,24.44758718,20.7312362,21.7765989,9,7,4
2022-04-07 09:30:00,24.44618436,20.7312362,21.7765989,9,7,4
2022-04-07 09:45:00,24.44618436,20.7312362,21.77510164,9,7,4
2022-04-07 10:00:00,24.50646366,20.4611869,21.77510164,10,7,4
2022-04-07 10:15:00,24.50646366,20.4611869,21.77510164,10,7,4
2022-04-07 10:30:00,24.50646366,20.4611869,21.77510164,10,7,4
2022-04-07 10:45:00,24.50646366,20.4611869,21.77510164,10,7,4
2022-04-07 11:00:00,24.50646366,20.4611869,21.66414728,11,7,4
2022-04-07 11:15:00,24.50646366,20.4611869,21.7765989,11,7,4
2022-04-07 11:30:00,24.50646366,20.54162822,21.50165314,11,7,4
2022-04-07 11:45:00,24.50646366,20.54317352,21.85437863,11,7,4
2022-04-07 12:00:00,24.40829068,20.54317352,21.74364615,12,7,4
2022-04-07 12:15:00,24.46862389,20.54471875,21.66715014,12,7,4
2022-04-07 12:30:00,24.47002596,20.70354686,21.7451446,12,7,4
2022-04-07 12:45:00,24.47142799,20.54471875,21.74664299,12,7,4
2022-04-07 13:00:00,24.47282997,20.43485216,21.74814132,13,7,4
2022-04-07 13:15:00,24.4139067,20.70508568,21.75113781,13,7,4
2022-04-07 13:30:00,24.4756338,20.43640176,21.75113781,13,7,4
2022-04-07 13:45:00,24.47703564,20.70816313,21.75263598,13,7,4
2022-04-07 14:00:00,24.2267726,20.70970176,21.75563213,14,7,4
2022-04-07 14:15:00,24.4812409,20.44105019,21.64462315,14,7,4
2022-04-07 14:30:00,24.48264256,20.44414884,21.91858172,14,7,4
2022-04-07 14:45:00,24.48544573,20.44414884,21.92007358,14,7,4
2022-04-07 15:00:00,24.23382276,20.44724723,21.6506316,15,7,4
2022-04-07 15:15:00,24.48965015,20.44879633,21.65363548,15,7,4
2022-04-07 15:30:00,24.23805228,20.45189435,21.65363548,15,7,4
2022-04-07 15:45:00,24.24087173,20.45344326,21.65663914,15,7,4
2022-04-07 16:00:00,24.24228138,20.45499211,21.65964257,16,7,4
2022-04-07 16:15:00,24.24510055,20.45808963,21.66264577,16,7,4
2022-04-07 16:30:00,24.24651006,20.45963829,21.66264577,16,7,4
2022-04-07 16:45:00,24.24791952,20.46273543,21.66564874,16,7,4
2022-04-07 17:00:00,24.24932894,20.46428391,21.66865148,17,7,4
2022-04-07 17:15:00,24.40548239,20.46583233,21.83046262,17,7,4
2022-04-07 17:30:00,24.15055564,20.46892897,21.83345291,17,7,4
2022-04-07 17:45:00,24.21407936,20.46892897,21.83494797,17,7,4
2022-04-07 18:00:00,24.21548991,20.70970176,21.83793792,18,7,4
2022-04-07 18:15:00,24.21690041,20.44105019,21.83943281,18,7,4
2022-04-07 18:30:00,24.21831086,20.44414884,21.84092764,18,7,4
2022-04-07 18:45:00,24.21831086,20.282686,21.68066018,18,7,4
2022-04-07 19:00:00,24.22113163,20.44569806,21.84391714,19,7,4
2022-04-07 19:15:00,24.22254195,20.44724723,21.56793521,19,7,4
2022-04-07 19:30:00,24.22395221,20.28579749,21.56944033,19,7,4
2022-04-07 19:45:00,23.96508235,20.44879633,21.57094539,19,7,4
2022-04-07 20:00:00,24.22536243,20.44879633,21.57245039,20,7,4
2022-04-07 20:15:00,23.96650129,20.44879633,21.57245039,20,7,4
2022-04-07 20:30:00,23.96650129,20.25778492,21.65363548,20,7,4
2022-04-07 20:45:00,24.22818273,20.45034537,21.57395534,20,7,4
2022-04-07 21:00:00,23.96792018,20.25778492,21.65513734,21,7,4
2022-04-07 21:15:00,24.03313725,20.25934171,21.65513734,21,7,4
2022-04-07 21:30:00,24.03455389,20.25934171,21.65513734,21,7,4
2022-04-07 21:45:00,24.03455389,20.25934171,21.65513734,21,7,4
2022-04-07 22:00:00,24.19150413,20.25934171,21.65513734,22,7,4
2022-04-07 22:15:00,24.03597048,20.25934171,21.65513734,22,7,4
2022-04-07 22:30:00,24.19150413,20.25934171,21.45790619,22,7,4
2022-04-07 22:45:00,24.03597048,20.25934171,21.45790619,22,7,4
2022-04-07 23:00:00,24.03597048,20.34020764,21.45790619,23,7,4
2022-04-07 23:15:00,23.93101338,20.34020764,21.45790619,23,7,4
2022-04-07 23:30:00,24.25355691,20.06424779,21.45790619,23,7,4
2022-04-07 23:45:00,23.9962879,20.06424779,21.45790619,23,7,4
2022-04-08 00:00:00,23.84002683,20.06424779,21.45790619,0,8,4
2022-04-08 00:15:00,23.9962879,20.06424779,21.45790619,0,8,4
2022-04-08 00:30:00,23.99770578,20.06424779,21.53631448,0,8,4
2022-04-08 00:45:00,23.99770578,20.14708977,21.45639681,0,8,4
2022-04-08 01:00:00,23.99770578,20.14708977,21.53631448,1,8,4
2022-04-08 01:15:00,23.9962879,20.14708977,21.25664758,1,8,4
2022-04-08 01:30:00,23.9962879,20.14708977,21.42166502,1,8,4
2022-04-08 01:45:00,24.06146089,20.14708977,21.42015425,1,8,4
2022-04-08 02:00:00,24.06146089,20.14708977,21.50165314,2,8,4
2022-04-08 02:15:00,24.06004516,20.03137356,21.50165314,2,8,4
2022-04-08 02:30:00,23.80158234,20.11428718,21.50014543,2,8,4
2022-04-08 02:45:00,23.80158234,19.8650002,21.33697211,2,8,4
2022-04-08 03:00:00,23.80015779,19.95141728,21.50014543,3,8,4
2022-04-08 03:15:00,23.80015779,19.95141728,21.50014543,3,8,4
2022-04-08 03:30:00,23.80015779,20.11272445,21.49863767,3,8,4
2022-04-08 03:45:00,23.80015779,20.11272445,21.49863767,3,8,4
2022-04-08 04:00:00,23.80015779,20.11272445,21.49863767,4,8,4
2022-04-08 04:15:00,23.80015779,20.11116165,21.30061913,4,8,4
2022-04-08 04:30:00,23.86563683,20.11116165,21.30061913,4,8,4
2022-04-08 04:45:00,23.86563683,20.11116165,21.29910369,4,8,4
2022-04-08 05:00:00,23.86563683,20.11116165,21.29910369,5,8,4
2022-04-08 05:15:00,23.86421447,20.11116165,21.29910369,5,8,4
2022-04-08 05:30:00,23.86421447,20.19234214,21.29758819,5,8,4
2022-04-08 05:45:00,23.86421447,20.11116165,21.29758819,5,8,4
2022-04-08 06:00:00,23.86421447,20.19234214,21.29758819,6,8,4
2022-04-08 06:15:00,23.86279205,20.10959879,21.29607263,6,8,4
2022-04-08 06:30:00,23.86279205,20.10959879,21.29607263,6,8,4
2022-04-08 06:45:00,23.86279205,20.10803586,21.29455702,6,8,4
2022-04-08 07:00:00,24.0175511,20.10803586,21.29455702,7,8,4
2022-04-08 07:15:00,23.86279205,20.10803586,21.29304135,7,8,4
2022-04-08 07:30:00,23.86136959,20.10647287,21.29304135,7,8,4
2022-04-08 07:45:00,24.01613389,20.10647287,21.29304135,7,8,4
2022-04-08 08:00:00,23.86136959,19.94513905,21.29304135,8,8,4
2022-04-08 08:15:00,23.86136959,19.94356933,21.29304135,8,8,4
2022-04-08 08:30:00,23.85994708,20.10647287,21.29304135,8,8,4
2022-04-08 08:45:00,23.85994708,19.94356933,21.29152561,8,8,4
2022-04-08 09:00:00,23.85994708,19.94199955,21.29152561,9,8,4
2022-04-08 09:15:00,23.85852452,19.94199955,21.29152561,9,8,4
2022-04-08 09:30:00,23.79303431,19.85556091,21.29000982,9,8,4
2022-04-08 09:45:00,23.79303431,20.13615872,21.29000982,9,8,4
2022-04-08 10:00:00,23.79303431,20.13459688,21.29000982,10,8,4
2022-04-08 10:15:00,23.79303431,20.13459688,21.28849397,10,8,4
2022-04-08 10:30:00,23.79303431,20.13459688,21.28849397,10,8,4
2022-04-08 10:45:00,23.79303431,20.13459688,21.29000982,10,8,4
2022-04-08 11:00:00,23.79303431,20.13459688,21.28849397,11,8,4
2022-04-08 11:15:00,24.05296581,20.13459688,21.29000982,11,8,4
2022-04-08 11:30:00,24.05154979,20.13459688,21.29000982,11,8,4
2022-04-08 11:45:00,24.05154979,20.13459688,21.29000982,11,8,4
2022-04-08 12:00:00,24.05296581,20.13615872,21.29000982,12,8,4
2022-04-08 12:15:00,24.05296581,20.13615872,21.29000982,12,8,4
2022-04-08 12:30:00,24.05296581,20.13615872,21.29152561,12,8,4
2022-04-08 12:45:00,24.05296581,20.13615872,21.29152561,12,8,4
2022-04-08 13:00:00,23.98919777,20.13772049,21.4880817,13,8,4
2022-04-08 13:15:00,23.98919777,20.13772049,21.29304135,13,8,4
2022-04-08 13:30:00,23.99061589,20.1392822,21.20958885,13,8,4
2022-04-08 13:45:00,23.99061589,20.1392822,21.29304135,13,8,4
2022-04-08 14:00:00,23.99061589,20.1392822,21.21110776,14,8,4
2022-04-08 14:15:00,23.99203397,20.1392822,21.21262661,14,8,4
2022-04-08 14:30:00,23.99203397,20.14084384,21.21262661,14,8,4
2022-04-08 14:45:00,23.99345199,20.14240542,21.2141454,14,8,4
2022-04-08 15:00:00,23.99345199,20.14240542,21.21566413,15,8,4
2022-04-08 15:15:00,23.99486997,20.14396693,21.49562196,15,8,4
2022-04-08 15:30:00,23.99486997,20.14396693,21.21566413,15,8,4
2022-04-08 15:45:00,23.99486997,20.14396693,21.2171828,15,8,4
2022-04-08 16:00:00,23.9962879,20.14552838,21.49712984,16,8,4
2022-04-08 16:15:00,23.9962879,20.14552838,21.21870141,16,8,4
2022-04-08 16:30:00,23.9962879,20.30757085,21.21870141,16,8,4
2022-04-08 16:45:00,23.99770578,20.30757085,21.22021996,16,8,4
2022-04-08 17:00:00,23.99770578,20.30757085,21.22173846,17,8,4
2022-04-08 17:15:00,23.99770578,20.14865109,21.22173846,17,8,4
2022-04-08 17:30:00,23.99770578,20.14865109,21.22173846,17,8,4
2022-04-08 17:45:00,23.99770578,20.31068031,21.22325689,17,8,4
2022-04-08 18:00:00,23.93385352,20.15021235,21.22325689,18,8,4
2022-04-08 18:15:00,23.93385352,20.15021235,21.22325689,18,8,4
2022-04-08 18:30:00,23.99912362,20.15021235,21.22477527,18,8,4
2022-04-08 18:45:00,23.99912362,20.03450566,21.22477527,18,8,4
2022-04-08 19:00:00,23.99912362,20.03450566,21.22477527,19,8,4
2022-04-08 19:15:00,23.99912362,20.03450566,21.22477527,19,8,4
2022-04-08 19:30:00,23.99912362,20.03450566,21.22477527,19,8,4
2022-04-08 19:45:00,23.99912362,20.03450566,21.22477527,19,8,4
2022-04-08 20:00:00,23.99912362,20.03450566,21.22477527,20,8,4
2022-04-08 20:15:00,23.99912362,20.03450566,21.22477527,20,8,4
2022-04-08 20:30:00,23.99912362,20.03450566,21.22477527,20,8,4
2022-04-08 20:45:00,23.99912362,20.03450566,21.3066803,20,8,4
2022-04-08 21:00:00,23.99912362,20.03450566,21.22477527,21,8,4
2022-04-08 21:15:00,23.99912362,20.11741246,21.3066803,21,8,4
2022-04-08 21:30:00,23.99912362,20.11741246,21.30516509,21,8,4
2022-04-08 21:45:00,23.99770578,19.954556,21.30516509,21,8,4
2022-04-08 22:00:00,23.99770578,20.11584985,21.30516509,22,8,4
2022-04-08 22:15:00,23.99770578,20.11584985,21.30364983,22,8,4
2022-04-08 22:30:00,23.99770578,20.11584985,21.30364983,22,8,4
2022-04-08 22:45:00,23.9962879,20.11428718,21.30213451,22,8,4
2022-04-08 23:00:00,23.9962879,20.11428718,21.30213451,23,8,4
2022-04-08 23:15:00,23.9962879,20.11272445,21.30213451,23,8,4
2022-04-08 23:30:00,23.99486997,20.11272445,21.30213451,23,8,4
2022-04-08 23:45:00,23.99486997,20.11116165,21.30061913,23,8,4
2022-04-09 00:00:00,23.99486997,20.11116165,21.01620575,0,9,4
2022-04-09 00:15:00,23.99345199,20.11116165,21.37934139,0,9,4
2022-04-09 00:30:00,23.99345199,20.11116165,21.10007205,0,9,4
2022-04-09 00:45:00,23.99203397,20.10959879,21.09854882,0,9,4
2022-04-09 01:00:00,23.99203397,20.10959879,21.09702553,1,9,4
2022-04-09 01:15:00,23.99203397,20.10803586,21.09702553,1,9,4
2022-04-09 01:30:00,23.99061589,19.94513905,21.09702553,1,9,4
2022-04-09 01:45:00,23.99061589,20.18922302,21.09702553,1,9,4
2022-04-09 02:00:00,23.79303431,20.18766336,21.09550218,2,9,4
2022-04-09 02:15:00,24.05296581,19.91216127,21.09397877,2,9,4
2022-04-09 02:30:00,24.05296581,20.18766336,21.09397877,2,9,4
2022-04-09 02:45:00,23.79160947,20.18610363,21.0924553,2,9,4
2022-04-09 03:00:00,24.05154979,20.18610363,21.09093177,3,9,4
2022-04-09 03:15:00,23.79018458,19.90901903,21.17311736,3,9,4
2022-04-09 03:30:00,24.05013373,19.90744781,21.17311736,3,9,4
2022-04-09 03:45:00,24.04730146,19.90587653,21.17159697,3,9,4
2022-04-09 04:00:00,23.78875964,19.90587653,21.17159697,4,9,4
2022-04-09 04:15:00,23.78733465,20.18142408,21.08788453,4,9,4
2022-04-09 04:30:00,23.78733465,19.90430518,21.08636082,4,9,4
2022-04-09 04:45:00,23.78590961,19.90430518,21.08636082,4,9,4
2022-04-09 05:00:00,23.78590961,19.90430518,21.16703546,5,9,4
2022-04-09 05:15:00,23.78305939,19.98749688,21.16703546,5,9,4
2022-04-09 05:30:00,23.78305939,19.98592892,21.16551484,5,9,4
2022-04-09 05:45:00,23.78163421,19.98592892,21.16551484,5,9,4
2022-04-09 06:00:00,23.78163421,19.98436089,21.16399416,6,9,4
2022-04-09 06:15:00,23.78163421,19.9827928,21.16399416,6,9,4
2022-04-09 06:30:00,23.78020897,19.9827928,21.16247342,6,9,4
2022-04-09 06:45:00,23.8457193,19.9827928,21.16095263,6,9,4
2022-04-09 07:00:00,23.8457193,19.98122464,21.15943177,7,9,4
2022-04-09 07:15:00,23.77878369,19.97965641,20.96274205,7,9,4
2022-04-09 07:30:00,23.84287316,19.97965641,20.96121344,7,9,4
2022-04-09 07:45:00,23.84287316,19.97808812,20.95968476,7,9,4
2022-04-09 08:00:00,23.84145002,19.97808812,20.95815603,8,9,4
2022-04-09 08:15:00,23.84145002,19.97808812,20.95815603,8,9,4
2022-04-09 08:30:00,23.84002683,20.05955321,20.95662723,8,9,4
2022-04-09 08:45:00,23.84002683,20.05955321,20.95662723,8,9,4
2022-04-09 09:00:00,23.83860359,20.05798822,20.95509838,9,9,4
2022-04-09 09:15:00,23.83860359,20.05798822,20.95509838,9,9,4
2022-04-09 09:30:00,23.83860359,20.05642317,20.95356946,9,9,4
2022-04-09 09:45:00,23.83718031,20.05642317,20.95356946,9,9,4
2022-04-09 10:00:00,23.83718031,20.05642317,20.95356946,10,9,4
2022-04-09 10:15:00,23.83718031,20.05642317,20.95204049,10,9,4
2022-04-09 10:30:00,23.83575697,20.05642317,21.03451926,10,9,4
2022-04-09 10:45:00,23.83575697,20.05642317,21.03451926,10,9,4
2022-04-09 11:00:00,23.83575697,20.05485806,21.03451926,11,9,4
2022-04-09 11:15:00,23.83433359,20.05485806,21.03451926,11,9,4
2022-04-09 11:30:00,23.83433359,20.05485806,20.95051145,11,9,4
2022-04-09 11:45:00,23.83433359,20.05642317,21.19591603,11,9,4
2022-04-09 12:00:00,23.83433359,20.05642317,21.03451926,12,9,4
2022-04-09 12:15:00,23.83433359,20.05642317,20.95204049,12,9,4
2022-04-09 12:30:00,23.83433359,20.05642317,20.95204049,12,9,4
2022-04-09 12:45:00,23.83575697,20.05642317,20.95204049,12,9,4
2022-04-09 13:00:00,23.83575697,20.05642317,21.23236627,13,9,4
2022-04-09 13:15:00,23.83575697,20.05798822,20.95356946,13,9,4
2022-04-09 13:30:00,23.83575697,19.97495135,21.15182659,13,9,4
2022-04-09 13:45:00,23.83718031,19.97651977,20.95509838,13,9,4
2022-04-09 14:00:00,23.83718031,19.97651977,20.95662723,14,9,4
2022-04-09 14:15:00,23.83860359,19.97808812,20.95662723,14,9,4
